round,client_id,n_samples,loss_before,loss_after,train_time_sec,is_malicious,raw_trust,smoothed_trust,agg_weight,accepted
6,2,26950,0.5266442960666593,0.17305084099906717,0.7288844585418701,False,0.9271904230117798,0.9278237390518189,0.1437898643129524,True
6,3,15290,0.6573110295636269,0.12786256709739693,0.3930385112762451,False,0.8907444477081299,0.9041193819046021,0.14011627184666425,True
6,4,55738,0.5217772040091998,0.4377474046289448,1.6055340766906738,False,0.9644830226898193,0.9637014532089234,0.14935002777221137,True
6,5,10488,0.3352606337457827,0.1801118964256902,0.2796804904937744,False,0.911788821220398,0.9122245168685913,0.14137236846033915,True
6,6,13190,0.7354452911699424,0.18014548072496808,0.3263843059539795,True,0.14565205574035645,0.06606999554038047,0.0,False
6,7,8716,0.7139131926024053,0.0747971908356473,0.2649691104888916,False,0.8699249029159546,0.8762994146347045,0.13580486101445452,True
6,8,12775,0.4131347418437965,0.33184792017750075,0.370011568069458,False,0.9465134143829346,0.947060890197754,0.14677114969789906,True
6,9,18828,0.6361752085455771,0.4973872436290844,0.6092569828033447,True,0.084121935069561,0.04188880584537982,0.0,False
7,0,17400,0.453281629729545,0.23699807933007164,0.532294511795044,True,0.14318720996379852,0.04452819107949733,0.0,False
7,1,10838,0.6713117128325732,0.37095671520393303,0.3219888210296631,False,0.9139825105667114,0.9157996416091918,0.143044408016744,True
7,2,26950,0.5366480082970161,0.1714849599316744,0.7149038314819336,False,0.9175554513931274,0.9194890069961548,0.14362067280628713,True
7,3,15290,0.6207280695009575,0.12578058343568294,0.46306562423706055,False,0.8731545209884644,0.8861157369613648,0.13840789542703294,True
7,4,55738,0.5185131382621816,0.43527471548885843,1.7710309028625488,False,0.964271068572998,0.963882703781128,0.15055479877419314,True
7,5,10488,0.33865725787244255,0.17611270459847628,0.360731840133667,False,0.9084829092025757,0.907254843711853,0.14170974320436233,True
7,6,13190,0.6828282863466554,0.17730406629397527,0.3661367893218994,True,0.15920017659664154,0.050255199201703064,0.0,False
7,7,8716,0.6426559909049827,0.07338372686687222,0.2168574333190918,False,0.8643086552619934,0.8699746870994567,0.13588672505595883,True
7,8,12775,0.4102663340610534,0.32447040867898796,0.33571696281433105,False,0.9353339672088623,0.9396885013580323,0.14677575671542165,True
7,9,18828,0.605129812030699,0.4877999905241202,0.49854254722595215,True,0.08694809675216675,0.029291012663245193,0.0,False
8,0,17400,0.4458849561899558,0.22921718874196897,0.43714475631713867,True,0.16043828427791595,0.05145564817249774,0.0,False
8,1,10838,0.639928006613292,0.3629074726273684,0.2924947738647461,False,0.9145806431770325,0.915480306148529,0.14419738581357197,True
8,2,26950,0.5277108852916392,0.17047655493960973,0.78322434425354,False,0.9022000432014465,0.9098838019371033,0.14331587992910644,True
8,3,15290,0.6251081404692211,0.12431901109577238,0.4167768955230713,False,0.8621876239776611,0.8693887710571289,0.13693750395300455,True
8,4,55738,0.5091038668503002,0.43262994052853154,1.7443978786468506,False,0.9617794752120972,0.9628100252151489,0.15165229414405232,True
8,5,10488,0.3269353665348958,0.17501541103778406,0.3422582149505615,False,0.8973002433776855,0.9023022556304932,0.1421217098847097,True
8,6,13190,0.6908347885747856,0.17623970072499,0.45339226722717285,True,0.18158534169197083,0.05846900667667388,0.0,False
8,7,8716,0.6556186949019588,0.07318611590071193,0.3017594814300537,False,0.8438788652420044,0.8529493808746338,0.13434813411865174,True
8,8,12775,0.3992604533496901,0.3194431535605115,0.4317772388458252,False,0.9334379434585571,0.9359850645065309,0.14742709215690336,True
8,9,18828,0.5973249501626862,0.48332354755621443,0.5196828842163086,True,0.10074684023857117,0.03250787884235381,0.0,False
9,0,17400,0.43944891615845694,0.22782679411186568,0.488971471786499,True,0.16179734468460083,0.05436328718066214,0.0,False
9,1,10838,0.6261872376412742,0.36169118961739705,0.371532678604126,False,0.9096980094909668,0.9115553617477417,0.1443837037785565,True
9,2,26950,0.525768380315494,0.16679350764831055,0.7967960834503174,False,0.8997201919555664,0.9031689977645874,0.14305536504682956,True
