seed,scenario,round_idx,client_id,n_samples,loss_before,loss_after,train_time_sec,is_malicious,raw_trust,smoothed_trust,agg_weight,accepted
42,foolsgold,17,8,12775,0.47985886140345596,0.31912216460868104,0.6875252723693848,False,1.0,1.0,0.1,True
42,foolsgold,17,9,18828,0.8650419677876605,0.4869594568023009,1.0246431827545166,True,1.0,1.0,0.1,True
42,foolsgold,18,0,17400,0.6668370369659073,0.2298229353044225,0.9527504444122314,True,1.0,1.0,0.1,True
42,foolsgold,18,1,10838,0.5726671181364811,0.36244976680576635,0.577467679977417,False,1.0,1.0,0.1,True
42,foolsgold,18,2,26950,0.3763207969815921,0.16635037239274642,1.4500200748443604,False,1.0,1.0,0.1,True
42,foolsgold,18,3,15290,1.2227804156827957,0.12500642455622135,0.813772439956665,False,1.0,1.0,0.1,True
42,foolsgold,18,4,55738,0.5361081722769159,0.4299886243764001,2.2542810440063477,False,1.0,1.0,0.1,True
42,foolsgold,18,5,10488,0.2830532167950811,0.1743041893096483,0.3276553153991699,False,1.0,1.0,0.1,True
42,foolsgold,18,6,13190,1.2455960889039752,0.1818251808770594,0.7188878059387207,True,1.0,1.0,0.1,True
42,foolsgold,18,7,8716,1.213927494434656,0.07430652543020226,0.4716007709503174,False,1.0,1.0,0.1,True
42,foolsgold,18,8,12775,0.49253725784865376,0.31887138625180417,0.6831307411193848,False,1.0,1.0,0.1,True
42,foolsgold,18,9,18828,0.895974709738433,0.48402252711635857,0.9626004695892334,True,1.0,1.0,0.1,True
42,foolsgold,19,0,17400,0.6623306488442695,0.22673152707774064,0.6208364963531494,True,1.0,1.0,0.1,True
42,foolsgold,19,1,10838,0.5619683232798438,0.36180875606698776,0.39470863342285156,False,1.0,1.0,0.1,True
42,foolsgold,19,2,26950,0.3798379075460841,0.16718816377678697,0.9326252937316895,False,1.0,1.0,0.1,True
42,foolsgold,19,3,15290,1.221460903727829,0.12510515219094007,0.5418660640716553,False,1.0,1.0,0.1,True
42,foolsgold,19,4,55738,0.5371700312927964,0.42813013812206313,1.8180434703826904,False,1.0,1.0,0.1,True
42,foolsgold,19,5,10488,0.2812980297842069,0.17395217026762158,0.29319286346435547,False,1.0,1.0,0.1,True
42,foolsgold,19,6,13190,1.247511459969498,0.1818877242974389,0.4693329334259033,True,1.0,1.0,0.1,True
42,foolsgold,19,7,8716,1.2159860732085992,0.07427371017157881,0.3631150722503662,False,1.0,1.0,0.1,True
42,foolsgold,19,8,12775,0.4905520406581184,0.3163246740427036,0.5834245681762695,False,1.0,1.0,0.1,True
42,foolsgold,19,9,18828,0.8928704659270713,0.48206174177983674,0.7512168884277344,True,1.0,1.0,0.1,True
42,foolsgold,20,0,17400,0.6513691683747302,0.2286731088641046,0.6095964908599854,True,1.0,1.0,0.1,True
42,foolsgold,20,1,10838,0.5633379714166487,0.3594307676081421,0.3935205936431885,False,1.0,1.0,0.1,True
42,foolsgold,20,2,26950,0.3802658852332156,0.16448209444147316,0.980640172958374,False,1.0,1.0,0.1,True
42,foolsgold,20,3,15290,1.1885665028293277,0.12528680140497328,0.5370595455169678,False,1.0,1.0,0.1,True
42,foolsgold,20,4,55738,0.5300767421358825,0.43240032405877055,1.7985501289367676,False,1.0,1.0,0.1,True
42,foolsgold,20,5,10488,0.2814534956448684,0.17194935423694976,0.3074681758880615,False,1.0,1.0,0.1,True
42,foolsgold,20,6,13190,1.218893354096315,0.18107371788480411,0.4708895683288574,True,1.0,1.0,0.1,True
42,foolsgold,20,7,8716,1.1851747294750274,0.07421716536083671,0.38088512420654297,False,1.0,1.0,0.1,True
42,foolsgold,20,8,12775,0.4822621735901282,0.31719514690733236,0.5372941493988037,False,1.0,1.0,0.1,True
42,foolsgold,20,9,18828,0.8750798031861853,0.47832597092202395,0.6573619842529297,True,1.0,1.0,0.1,True
42,foolsgold,21,0,17400,0.6527453842108277,0.2264803922176361,0.6738705635070801,True,1.0,1.0,0.1,True
42,foolsgold,21,1,10838,0.5536057702354189,0.35929576141584796,0.391338586807251,False,1.0,1.0,0.1,True
42,foolsgold,21,2,26950,0.3914247012823986,0.16391592692798054,0.9742178916931152,False,1.0,1.0,0.1,True
42,foolsgold,21,3,15290,1.1675140441984349,0.12712878835813293,0.5892519950866699,False,1.0,1.0,0.1,True
42,foolsgold,21,4,55738,0.5380678672469544,0.43014420286147653,1.785090684890747,False,1.0,1.0,0.1,True
42,foolsgold,21,5,10488,0.28160700199714966,0.17420995411620077,0.3651614189147949,False,1.0,1.0,0.1,True
42,foolsgold,21,6,13190,1.236854723803106,0.1809049096814243,0.4725775718688965,True,1.0,1.0,0.1,True
42,foolsgold,21,7,8716,1.232240018602794,0.07493949595055774,0.32776832580566406,False,1.0,1.0,0.1,True
42,foolsgold,21,8,12775,0.473091454172321,0.31811311195041336,0.49271130561828613,False,1.0,1.0,0.1,True
42,foolsgold,21,9,18828,0.869367689749023,0.4793931719715843,0.65958571434021,True,1.0,1.0,0.1,True
42,foolsgold,22,0,17400,0.6580270282153425,0.22961961206348463,0.705026388168335,True,1.0,1.0,0.1,True
42,foolsgold,22,1,10838,0.5748581843999594,0.3552670564449544,0.39592647552490234,False,1.0,1.0,0.1,True
42,foolsgold,22,2,26950,0.37439593429689283,0.1629397800382303,0.9263408184051514,False,1.0,1.0,0.1,True
42,foolsgold,22,3,15290,1.1773720582066367,0.12532080144684168,0.5407068729400635,False,1.0,1.0,0.1,True
42,foolsgold,22,4,55738,0.5291988097614876,0.4285813528648588,1.8954417705535889,False,1.0,1.0,0.1,True
42,foolsgold,22,5,10488,0.281061859473211,0.1718659417193687,0.30211830139160156,False,1.0,1.0,0.1,True
42,foolsgold,22,6,13190,1.2253402570597234,0.1827180024572536,0.4715259075164795,True,1.0,1.0,0.1,True
42,foolsgold,22,7,8716,1.206550812983852,0.0752282315735227,0.32465100288391113,False,1.0,1.0,0.1,True
42,foolsgold,22,8,12775,0.4785255399888742,0.31681278233892063,0.4500010013580322,False,1.0,1.0,0.1,True
42,foolsgold,22,9,18828,0.8755853124072097,0.4760250721561293,0.7618169784545898,True,1.0,1.0,0.1,True
42,foolsgold,23,0,17400,0.6652304126202375,0.2262976080453259,0.6064372062683105,True,1.0,1.0,0.1,True
42,foolsgold,23,1,10838,0.56407231215644,0.3560356891260835,0.5126974582672119,False,1.0,1.0,0.1,True
42,foolsgold,23,2,26950,0.3727678891435846,0.16597124726077842,0.9255461692810059,False,1.0,1.0,0.1,True
42,foolsgold,23,3,15290,1.2182781654374126,0.12802491357234508,0.58310866355896,False,1.0,1.0,0.1,True
42,foolsgold,23,4,55738,0.5335372494925783,0.42472178992510246,1.919060468673706,False,1.0,1.0,0.1,True
42,foolsgold,23,5,10488,0.2789566914013194,0.17165309661313108,0.3202989101409912,False,1.0,1.0,0.1,True
42,foolsgold,23,6,13190,1.251202339724757,0.1830786383337284,0.5143911838531494,True,1.0,1.0,0.1,True
42,foolsgold,23,7,8716,1.2228576343176616,0.0757671175447659,0.3298008441925049,False,1.0,1.0,0.1,True
42,foolsgold,23,8,12775,0.48730204163932056,0.3154925614210491,0.4566667079925537,False,1.0,1.0,0.1,True
42,foolsgold,23,9,18828,0.8919750281977811,0.4742554838183277,0.6578094959259033,True,1.0,1.0,0.1,True
42,foolsgold,24,0,17400,0.6655749497468444,0.22664052323363293,0.612497091293335,True,1.0,1.0,0.1,True
42,foolsgold,24,1,10838,0.5689862668844228,0.35249994307189964,0.3950827121734619,False,1.0,1.0,0.1,True
42,foolsgold,24,2,26950,0.36846182829816176,0.1633922961835295,0.9280786514282227,False,1.0,1.0,0.1,True
42,foolsgold,24,3,15290,1.2112447169031326,0.12521300071922292,0.5385549068450928,False,1.0,1.0,0.1,True
42,foolsgold,24,4,55738,0.5308166038924147,0.4278248343776461,1.770040512084961,False,1.0,1.0,0.1,True
42,foolsgold,24,5,10488,0.28035971456406955,0.17130720533549923,0.32155942916870117,False,1.0,1.0,0.1,True
42,foolsgold,24,6,13190,1.2499660578706755,0.18050748392702323,0.5061259269714355,True,1.0,1.0,0.1,True
42,foolsgold,24,7,8716,1.220929330945726,0.07536870339298095,0.3343780040740967,False,1.0,1.0,0.1,True
42,foolsgold,24,8,12775,0.48509172240815285,0.3150709312302726,0.4533393383026123,False,1.0,1.0,0.1,True
42,foolsgold,24,9,18828,0.8893800435842211,0.4758121833911184,0.6517078876495361,True,1.0,1.0,0.1,True
42,foolsgold,25,0,17400,0.6765808028736334,0.22620787214958804,0.6052424907684326,True,1.0,1.0,0.1,True
42,foolsgold,25,1,10838,0.5574852794733275,0.3515584649283368,0.4600515365600586,False,1.0,1.0,0.1,True
42,foolsgold,25,2,26950,0.3695460450781962,0.166289216576348,1.0549631118774414,False,1.0,1.0,0.1,True
42,foolsgold,25,3,15290,1.2645992714568164,0.12418625008210082,0.5385088920593262,False,1.0,1.0,0.1,True
42,foolsgold,25,4,55738,0.5388004261662267,0.42726474154615324,1.7479801177978516,False,1.0,1.0,0.1,True
42,foolsgold,25,5,10488,0.2764788151787584,0.17126453841214503,0.3310081958770752,False,1.0,1.0,0.1,True
42,foolsgold,25,6,13190,1.2864177764230285,0.18458612074085579,0.517019510269165,True,1.0,1.0,0.1,True
42,foolsgold,25,7,8716,1.250705682284901,0.07569324211382016,0.3494226932525635,False,1.0,1.0,0.1,True
42,foolsgold,25,8,12775,0.49686333991310133,0.31493619454583544,0.485485315322876,False,1.0,1.0,0.1,True
42,foolsgold,25,9,18828,0.912918806557243,0.47474950484239753,0.7020370960235596,True,1.0,1.0,0.1,True
42,foolsgold,26,0,17400,0.6972982318099888,0.22698744908146476,0.6131851673126221,True,1.0,1.0,0.1,True
42,foolsgold,26,1,10838,0.5827432407908696,0.3525286158648204,0.39922308921813965,False,1.0,1.0,0.1,True
42,foolsgold,26,2,26950,0.3579772832685587,0.17008824413472956,0.9300041198730469,False,1.0,1.0,0.1,True
42,foolsgold,26,3,15290,1.2716197480712552,0.1274725886323703,0.5442450046539307,False,1.0,1.0,0.1,True
42,foolsgold,26,4,55738,0.5421114316745973,0.42849634014421056,1.9879481792449951,False,1.0,1.0,0.1,True
42,foolsgold,26,5,10488,0.2753833318420442,0.170939672729789,0.3474249839782715,False,1.0,1.0,0.1,True
42,foolsgold,26,6,13190,1.3071762447559625,0.18256577757202017,0.5270793437957764,True,1.0,1.0,0.1,True
42,foolsgold,26,7,8716,1.2953318200728499,0.07694666069847228,0.3227055072784424,False,1.0,1.0,0.1,True
42,foolsgold,26,8,12775,0.5001403783468817,0.3110605468022147,0.5132138729095459,False,1.0,1.0,0.1,True
42,foolsgold,26,9,18828,0.9271363367542026,0.47767119414491815,0.7717039585113525,True,1.0,1.0,0.1,True
42,foolsgold,27,0,17400,0.6296142392322935,0.22716066427614498,0.6402475833892822,True,1.0,1.0,0.1,True
42,foolsgold,27,1,10838,0.5502181520847448,0.3534073752051549,0.39409565925598145,False,1.0,1.0,0.1,True
42,foolsgold,27,2,26950,0.3786792050619957,0.1689265367350021,0.9283249378204346,False,1.0,1.0,0.1,True
42,foolsgold,27,3,15290,1.1482782635679425,0.1235810028387878,0.6447744369506836,False,1.0,1.0,0.1,True
42,foolsgold,27,4,55738,0.5171801016291281,0.42385227072632026,1.7936160564422607,False,1.0,1.0,0.1,True
42,foolsgold,27,5,10488,0.2786065115672227,0.17327879260142826,0.30538439750671387,False,1.0,1.0,0.1,True
42,foolsgold,27,6,13190,1.1871087596848482,0.1829602600996742,0.5875687599182129,True,1.0,1.0,0.1,True
42,foolsgold,27,7,8716,1.145769534170108,0.07510636577245058,0.32157230377197266,False,1.0,1.0,0.1,True
42,foolsgold,27,8,12775,0.46661096108169703,0.31070947477029026,0.4536287784576416,False,1.0,1.0,0.1,True
42,foolsgold,27,9,18828,0.8478445997024409,0.47541986610673154,0.7091701030731201,True,1.0,1.0,0.1,True
42,foolsgold,28,0,17400,0.672579150638361,0.225266487523057,0.6323456764221191,True,1.0,1.0,0.1,True
42,foolsgold,28,1,10838,0.5716763134591363,0.35101278371246875,0.41759538650512695,False,1.0,1.0,0.1,True
42,foolsgold,28,2,26950,0.36201380124782145,0.1657036440978466,0.9840764999389648,False,1.0,1.0,0.1,True
42,foolsgold,28,3,15290,1.2050173094882304,0.12483441765554751,0.5413050651550293,False,1.0,1.0,0.1,True
42,foolsgold,28,4,55738,0.5300045560144061,0.42378797024972875,1.7304821014404297,False,1.0,1.0,0.1,True
42,foolsgold,28,5,10488,0.2798063986111378,0.1722060588481861,0.316178560256958,False,1.0,1.0,0.1,True
42,foolsgold,28,6,13190,1.2688565521731894,0.18377611628077625,0.6033639907836914,True,1.0,1.0,0.1,True
42,foolsgold,28,7,8716,1.2607674852266613,0.07583359108268428,0.32735705375671387,False,1.0,1.0,0.1,True
42,foolsgold,28,8,12775,0.47892052731168716,0.31166755112883165,0.4555943012237549,False,1.0,1.0,0.1,True
42,foolsgold,28,9,18828,0.8899559602505441,0.4684441535050433,0.65488600730896,True,1.0,1.0,0.1,True
42,foolsgold,29,0,17400,0.6209347990737564,0.22244175418355,0.6531567573547363,True,1.0,1.0,0.1,True
42,foolsgold,29,1,10838,0.5416238007234854,0.3503551215488855,0.3945169448852539,False,1.0,1.0,0.1,True
42,foolsgold,29,2,26950,0.38319213162547805,0.17279405632742262,1.0332527160644531,False,1.0,1.0,0.1,True
42,foolsgold,29,3,15290,1.1349189958516253,0.12372621594884958,0.6381285190582275,False,1.0,1.0,0.1,True
42,foolsgold,29,4,55738,0.5136776266610807,0.4238190063918992,1.888394832611084,False,1.0,1.0,0.1,True
42,foolsgold,29,5,10488,0.2832365197638898,0.1700813628897969,0.3117678165435791,False,1.0,1.0,0.1,True
42,foolsgold,29,6,13190,1.1827631222288928,0.18083836947362292,0.5881812572479248,True,1.0,1.0,0.1,True
42,foolsgold,29,7,8716,1.1319448339550688,0.07677264213425242,0.3230104446411133,False,1.0,1.0,0.1,True
42,foolsgold,29,8,12775,0.4610896727460238,0.30810506037536667,0.45081257820129395,False,1.0,1.0,0.1,True
42,foolsgold,29,9,18828,0.8378949184465337,0.47439807782589516,0.6559550762176514,True,1.0,1.0,0.1,True
42,fedavg_he,0,0,17400,2.1200660652949894,0.30470963891895336,0.7076611518859863,True,1.0,1.0,0.1,True
42,fedavg_he,0,1,10838,1.965277447144381,0.4803639202072603,0.39727139472961426,False,1.0,1.0,0.1,True
42,fedavg_he,0,2,26950,2.1703224902958067,0.1988529355992634,0.9793040752410889,False,1.0,1.0,0.1,True
42,fedavg_he,0,3,15290,2.110009833985173,0.15987110881340746,0.5951406955718994,False,1.0,1.0,0.1,True
42,fedavg_he,0,4,55738,2.085458444767942,0.4664052347178916,1.9301972389221191,False,1.0,1.0,0.1,True
42,fedavg_he,0,5,10488,2.1274669463174387,0.2915444622209834,0.3808121681213379,False,1.0,1.0,0.1,True
42,fedavg_he,0,6,13190,2.1145004864259596,0.25318064491255343,0.4690999984741211,True,1.0,1.0,0.1,True
42,fedavg_he,0,7,8716,2.069305773337208,0.1959482378139579,0.3843057155609131,False,1.0,1.0,0.1,True
42,fedavg_he,0,8,12775,2.0887657790734577,0.43078806941989817,0.5358808040618896,False,1.0,1.0,0.1,True
42,fedavg_he,0,9,18828,2.1015844177941445,0.5825418897411588,0.6543855667114258,True,1.0,1.0,0.1,True
42,fedavg_he,1,0,17400,1.8399037600659776,0.29852512585705726,0.6300163269042969,True,1.0,1.0,0.1,True
42,fedavg_he,1,1,10838,1.5305168048814999,0.44632256541399085,0.38118910789489746,False,1.0,1.0,0.1,True
42,fedavg_he,1,2,26950,1.6471873749341948,0.18870959232158696,0.9990885257720947,False,1.0,1.0,0.1,True
42,fedavg_he,1,3,15290,2.0576479300554475,0.14830697834140885,0.5374765396118164,False,1.0,1.0,0.1,True
42,fedavg_he,1,4,55738,1.555884053018533,0.4576942241419854,1.9121453762054443,False,1.0,1.0,0.1,True
42,fedavg_he,1,5,10488,1.5637432208595887,0.2307017867934331,0.30034828186035156,False,1.0,1.0,0.1,True
42,fedavg_he,1,6,13190,1.9161216653233861,0.22244349485821033,0.4725961685180664,True,1.0,1.0,0.1,True
42,fedavg_he,1,7,8716,1.7465073693613768,0.11740788428977084,0.422562837600708,False,1.0,1.0,0.1,True
42,fedavg_he,1,8,12775,1.6355494144798024,0.39898259138641057,0.4781014919281006,False,1.0,1.0,0.1,True
42,fedavg_he,1,9,18828,1.898418892815231,0.5668435942374498,0.7181658744812012,True,1.0,1.0,0.1,True
42,fedavg_he,2,0,17400,1.4489335236604186,0.28102866165939416,0.7070164680480957,True,1.0,1.0,0.1,True
42,fedavg_he,2,1,10838,1.1114717104664191,0.42597457206123845,0.5128452777862549,False,1.0,1.0,0.1,True
42,fedavg_he,2,2,26950,1.021182340429975,0.1835614034483738,0.9252517223358154,False,1.0,1.0,0.1,True
42,fedavg_he,2,3,15290,1.9633349635540231,0.14028842786389134,0.5405876636505127,False,1.0,1.0,0.1,True
42,fedavg_he,2,4,55738,1.0471362383956182,0.4590954175795398,1.733253002166748,False,1.0,1.0,0.1,True
42,fedavg_he,2,5,10488,0.9602556290470127,0.2143890513298986,0.3377869129180908,False,1.0,1.0,0.1,True
42,fedavg_he,2,6,13190,1.7065873663564628,0.2100146528466169,0.5313727855682373,True,1.0,1.0,0.1,True
42,fedavg_he,2,7,8716,1.4965680653264404,0.09793644019083289,0.3219780921936035,False,1.0,1.0,0.1,True
42,fedavg_he,2,8,12775,1.1741006382664123,0.3849669927276977,0.45557403564453125,False,1.0,1.0,0.1,True
42,fedavg_he,2,9,18828,1.6155842945837584,0.5553420695474454,0.6573150157928467,True,1.0,1.0,0.1,True
42,fedavg_he,3,0,17400,1.1870914255887612,0.2746370336790194,0.6786675453186035,True,1.0,1.0,0.1,True
42,fedavg_he,3,1,10838,0.9174746866264913,0.4148985410246996,0.38251519203186035,False,1.0,1.0,0.1,True
42,fedavg_he,3,2,26950,0.6435368757301005,0.17752800587599266,0.9459705352783203,False,1.0,1.0,0.1,True
42,fedavg_he,3,3,15290,1.939093803314698,0.1362043057428886,0.5647366046905518,False,1.0,1.0,0.1,True
42,fedavg_he,3,4,55738,0.8153371375186856,0.4501110111735875,1.8350837230682373,False,1.0,1.0,0.1,True
42,fedavg_he,3,5,10488,0.5954472102526033,0.20230077595814414,0.394237756729126,False,1.0,1.0,0.1,True
42,fedavg_he,3,6,13190,1.6512889075225008,0.20206045058299593,0.506981372833252,True,1.0,1.0,0.1,True
42,fedavg_he,3,7,8716,1.4900240458277947,0.09095118323382897,0.32465624809265137,False,1.0,1.0,0.1,True
42,fedavg_he,3,8,12775,0.9294223193413124,0.37223488714830283,0.4690577983856201,False,1.0,1.0,0.1,True
42,fedavg_he,3,9,18828,1.4534511183233607,0.539403788066351,0.6487891674041748,True,1.0,1.0,0.1,True
42,fedavg_he,4,0,17400,1.0903906169430964,0.2695556709273108,0.7593858242034912,True,1.0,1.0,0.1,True
42,fedavg_he,4,1,10838,0.8619549235397433,0.40539981007114023,0.44232654571533203,False,1.0,1.0,0.1,True
42,fedavg_he,4,2,26950,0.4627646656514099,0.1752611209078932,0.8859798908233643,False,1.0,1.0,0.1,True
42,fedavg_he,4,3,15290,1.988984879112618,0.13465429271374596,0.5951926708221436,False,1.0,1.0,0.1,True
42,fedavg_he,4,4,55738,0.7310615376142217,0.44822154045981866,1.7397270202636719,False,1.0,1.0,0.1,True
42,fedavg_he,4,5,10488,0.43900360229540925,0.19895104443886005,0.29542088508605957,False,1.0,1.0,0.1,True
42,fedavg_he,4,6,13190,1.6899003880054686,0.19790205184124562,0.4674997329711914,True,1.0,1.0,0.1,True
42,fedavg_he,4,7,8716,1.5537364801281688,0.08524655688343764,0.4247128963470459,False,1.0,1.0,0.1,True
42,fedavg_he,4,8,12775,0.8405489874632625,0.36550381541252136,0.448871374130249,False,1.0,1.0,0.1,True
42,fedavg_he,4,9,18828,1.4150696981730724,0.5342269412823384,0.7051534652709961,True,1.0,1.0,0.1,True
42,fedavg_he,5,0,17400,1.0390011419098952,0.26128898865875155,0.6564981937408447,True,1.0,1.0,0.1,True
42,fedavg_he,5,1,10838,0.833610637279471,0.40016513135649223,0.38572025299072266,False,1.0,1.0,0.1,True
42,fedavg_he,5,2,26950,0.3843637336848618,0.17459820686996758,0.9681704044342041,False,1.0,1.0,0.1,True
42,fedavg_he,5,3,15290,2.012593761794001,0.13394070349638568,0.5448348522186279,False,1.0,1.0,0.1,True
42,fedavg_he,5,4,55738,0.69925698064886,0.4451853961897784,1.7877824306488037,False,1.0,1.0,0.1,True
42,fedavg_he,5,5,10488,0.35852251116052825,0.19443981643854252,0.321674108505249,False,1.0,1.0,0.1,True
42,fedavg_he,5,6,13190,1.7272011667422222,0.19482926270607479,0.52655029296875,True,1.0,1.0,0.1,True
42,fedavg_he,5,7,8716,1.614005613622451,0.08329768255207655,0.3209879398345947,False,1.0,1.0,0.1,True
42,fedavg_he,5,8,12775,0.7924912984077245,0.3575536919060052,0.4524497985839844,False,1.0,1.0,0.1,True
42,fedavg_he,5,9,18828,1.3967973669800557,0.5198234112014025,0.6907877922058105,True,1.0,1.0,0.1,True
42,fedavg_he,6,0,17400,1.0279385241146746,0.2580657902325707,0.7269723415374756,True,1.0,1.0,0.1,True
42,fedavg_he,6,1,10838,0.8302915588496994,0.39642295582880943,0.4131743907928467,False,1.0,1.0,0.1,True
42,fedavg_he,6,2,26950,0.3507783032215593,0.17262781647450406,0.973128080368042,False,1.0,1.0,0.1,True
42,fedavg_he,6,3,15290,2.0084108096310485,0.13472938861934244,0.5380067825317383,False,1.0,1.0,0.1,True
42,fedavg_he,6,4,55738,0.6887024034917058,0.44570603756902205,1.7564690113067627,False,1.0,1.0,0.1,True
42,fedavg_he,6,5,10488,0.33425438008537556,0.19033020336968037,0.30255961418151855,False,1.0,1.0,0.1,True
42,fedavg_he,6,6,13190,1.7576658999223977,0.19537577794482078,0.4757387638092041,True,1.0,1.0,0.1,True
42,fedavg_he,6,7,8716,1.6710760958591915,0.08055721340293237,0.3277401924133301,False,1.0,1.0,0.1,True
42,fedavg_he,6,8,12775,0.7697938994045593,0.3551892483397706,0.4570918083190918,False,1.0,1.0,0.1,True
42,fedavg_he,6,9,18828,1.3892258692122021,0.5135030967808843,0.7102384567260742,True,1.0,1.0,0.1,True
42,fedavg_he,7,0,17400,1.0083592435683326,0.255947483092889,0.6387593746185303,True,1.0,1.0,0.1,True
42,fedavg_he,7,1,10838,0.8315390303227751,0.3939070760939785,0.38394641876220703,False,1.0,1.0,0.1,True
42,fedavg_he,7,2,26950,0.333127517525473,0.17423332681350673,0.9595553874969482,False,1.0,1.0,0.1,True
42,fedavg_he,7,3,15290,1.9487568529857537,0.13230990245499746,0.6044712066650391,False,1.0,1.0,0.1,True
42,fedavg_he,7,4,55738,0.6725105012685243,0.4420864205632204,1.7234899997711182,False,1.0,1.0,0.1,True
42,fedavg_he,7,5,10488,0.3243483227004903,0.1908946762914243,0.2990753650665283,False,1.0,1.0,0.1,True
42,fedavg_he,7,6,13190,1.7356438833262724,0.19154326301166918,0.5787355899810791,True,1.0,1.0,0.1,True
42,fedavg_he,7,7,8716,1.6671445847323534,0.08060376143776232,0.32329630851745605,False,1.0,1.0,0.1,True
42,fedavg_he,7,8,12775,0.7432200221632791,0.34828759438837575,0.4565141201019287,False,1.0,1.0,0.1,True
42,fedavg_he,7,9,18828,1.3571919927886775,0.5147327160364203,0.6587822437286377,True,1.0,1.0,0.1,True
42,fedavg_he,8,0,17400,1.026447371395155,0.2543154110442633,0.8196284770965576,True,1.0,1.0,0.1,True
42,fedavg_he,8,1,10838,0.8344693578220114,0.38909432091799184,0.3841705322265625,False,1.0,1.0,0.1,True
42,fedavg_he,8,2,26950,0.3263192868055793,0.17285534293288865,0.9441895484924316,False,1.0,1.0,0.1,True
42,fedavg_he,8,3,15290,1.980981501478865,0.13371790981199166,0.5947742462158203,False,1.0,1.0,0.1,True
42,fedavg_he,8,4,55738,0.681660993042151,0.44217748213834085,2.027330160140991,False,1.0,1.0,0.1,True
42,fedavg_he,8,5,10488,0.32707986317455634,0.18742647277181335,0.3393082618713379,False,1.0,1.0,0.1,True
42,fedavg_he,8,6,13190,1.7947213172551084,0.19135646280734442,0.47159314155578613,True,1.0,1.0,0.1,True
42,fedavg_he,8,7,8716,1.7399203934873009,0.07925611414346961,0.41496992111206055,False,1.0,1.0,0.1,True
42,fedavg_he,8,8,12775,0.7470841859604748,0.3464937871986173,0.44925737380981445,False,1.0,1.0,0.1,True
42,fedavg_he,8,9,18828,1.3784602148810947,0.5088708391735602,0.7505006790161133,True,1.0,1.0,0.1,True
42,fedavg_he,9,0,17400,1.0240797005302604,0.25302153647631065,0.7142698764801025,True,1.0,1.0,0.1,True
42,fedavg_he,9,1,10838,0.8335838260455289,0.3852184849716812,0.37457752227783203,False,1.0,1.0,0.1,True
42,fedavg_he,9,2,26950,0.3195034672864514,0.1716188813361697,1.0656330585479736,False,1.0,1.0,0.1,True
42,fedavg_he,9,3,15290,1.9725502287195429,0.13301831973756817,0.6367557048797607,False,1.0,1.0,0.1,True
42,fedavg_he,9,4,55738,0.678120009927542,0.4380403145083168,2.006467342376709,False,1.0,1.0,0.1,True
42,fedavg_he,9,5,10488,0.3255432527725429,0.18499386399234186,0.38781070709228516,False,1.0,1.0,0.1,True
42,fedavg_he,9,6,13190,1.8007154740014701,0.1943867377524488,0.495974063873291,True,1.0,1.0,0.1,True
42,fedavg_he,9,7,8716,1.7504354192609906,0.07849315490390714,0.31887316703796387,False,1.0,1.0,0.1,True
42,fedavg_he,9,8,12775,0.7401038016358467,0.34704346670096636,0.5531046390533447,False,1.0,1.0,0.1,True
42,fedavg_he,9,9,18828,1.3739245542680631,0.5136444317780409,0.6565151214599609,True,1.0,1.0,0.1,True
42,fedavg_he,10,0,17400,1.0150928983469119,0.251345051759961,0.8332605361938477,True,1.0,1.0,0.1,True
42,fedavg_he,10,1,10838,0.8249095558878196,0.38452519153312337,0.49442195892333984,False,1.0,1.0,0.1,True
42,fedavg_he,10,2,26950,0.31811380888402796,0.16942144234016787,1.0358307361602783,False,1.0,1.0,0.1,True
42,fedavg_he,10,3,15290,1.9252189238606285,0.1325071762713675,0.7227447032928467,False,1.0,1.0,0.1,True
42,fedavg_he,10,4,55738,0.6757503932727509,0.43837961235105927,1.977524995803833,False,1.0,1.0,0.1,True
42,fedavg_he,10,5,10488,0.3196584667803039,0.18588422712799613,0.2913811206817627,False,1.0,1.0,0.1,True
42,fedavg_he,10,6,13190,1.7933319406675696,0.1894091291803587,0.4609391689300537,True,1.0,1.0,0.1,True
42,fedavg_he,10,7,8716,1.7741546974427223,0.0786045290916105,0.33237433433532715,False,1.0,1.0,0.1,True
42,fedavg_he,10,8,12775,0.7228646428291112,0.34144342700096025,0.4490478038787842,False,1.0,1.0,0.1,True
42,fedavg_he,10,9,18828,1.351262905933509,0.5059048672732411,0.6913073062896729,True,1.0,1.0,0.1,True
42,fedavg_he,11,0,17400,1.0173418215499528,0.24875274839072392,0.6826305389404297,True,1.0,1.0,0.1,True
42,fedavg_he,11,1,10838,0.8161035464091106,0.3826027053608888,0.4887237548828125,False,1.0,1.0,0.1,True
42,fedavg_he,11,2,26950,0.3240638903164908,0.1728582340589481,0.9971449375152588,False,1.0,1.0,0.1,True
42,fedavg_he,11,3,15290,1.8841230102424298,0.13211014608568114,0.6481280326843262,False,1.0,1.0,0.1,True
42,fedavg_he,11,4,55738,0.6835835683700399,0.4356159990662552,1.8011391162872314,False,1.0,1.0,0.1,True
42,fedavg_he,11,5,10488,0.3177775804501831,0.18242969979410587,0.38104867935180664,False,1.0,1.0,0.1,True
42,fedavg_he,11,6,13190,1.8125383888256197,0.18932165041441626,0.5314452648162842,True,1.0,1.0,0.1,True
