seed,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,loss,epoch,train_loss
42,0.7785574092247302,0.6137742326556329,0.7746779119253,0.6842288160134442,0.5981618272296412,0.5166619163266108,0,0.6477784759237628
42,0.7867762512266928,0.6198891373712045,0.7819009767188368,0.701763884768165,0.6064489787699896,0.4996251908321961,1,0.529539428689915
42,0.7858684985279686,0.6234246722690246,0.7824563208523193,0.6905214775958505,0.6065375398962406,0.49078131723450724,2,0.5155624527092619
42,0.7849607458292444,0.6163982479107847,0.7761772651011865,0.7341412695054781,0.6021956571811161,0.48597882825797156,3,0.5070274986885371
42,0.7873159960745829,0.6193666173544199,0.7796120929775197,0.7225825725581786,0.6045854117237397,0.48195444468310117,4,0.50325152886792
42,0.7907016683022571,0.6265022863769503,0.7869899453026964,0.6922071044415957,0.6097904494914528,0.4781867906085642,5,0.4987707303645823
42,0.791045142296369,0.6249110342206754,0.7845927281992472,0.7024834034637679,0.6093797180438917,0.47580584899483064,6,0.4965153513394829
42,0.7931059862610402,0.6287008995372839,0.7869207097242594,0.6816595853853945,0.6161964983059203,0.4717586214104859,7,0.4941863611274013
42,0.7925171736997056,0.6243594047427998,0.7857336699769887,0.7132501845935217,0.6098287305075663,0.47189262472495247,8,0.49155019753647844
42,0.7919038272816487,0.6292648008429338,0.7884590140533809,0.678003495886502,0.6136963627169951,0.4722005101017676,9,0.49013612377529714
42,0.7925417075564278,0.6243764457758776,0.7856098663363562,0.7136021560073667,0.6101944311168317,0.4694141855885634,10,0.48869414959609
42,0.7930078508341512,0.6251062474782328,0.7860835546213801,0.7289292890648729,0.6098501787268971,0.46882040081829035,11,0.4875825421910772
42,0.7913395485770363,0.6240113820993385,0.784396056863198,0.721070208419024,0.610277042715031,0.46932169845925464,12,0.48523024247768765
42,0.793621197252208,0.6254502071985832,0.7869849311679916,0.6946865232135894,0.6130779933748267,0.46688277719065296,13,0.48518911594228065
42,0.7926153091265947,0.6164559301538373,0.7865056078387085,0.7280870390589713,0.6044340696129596,0.4704654367912974,14,0.4835684561299442
42,0.7942590775269872,0.6271747488322635,0.7880005720332869,0.7238605423889231,0.6136369013452574,0.4645752305020528,15,0.48265497533584656
42,0.7949705593719333,0.6290235232263302,0.7882737980957715,0.7283343248136167,0.6142146097419886,0.4644265127135212,16,0.4821956542250588
42,0.7957065750736015,0.6306382156462678,0.7923129336337933,0.702692262963232,0.6142311346255869,0.4644128599157511,17,0.4820523044754462
42,0.7964916584887144,0.6315202249726355,0.7930685005835452,0.7087422736248119,0.6144639410272167,0.46343802095512415,18,0.48100770243230556
42,0.7965161923454367,0.6288779273897706,0.7912919679752498,0.6795697169882593,0.6165755249961986,0.4633829732638463,19,0.4797193678981906
42,0.7972522080471051,0.6300970252064385,0.7927768128930118,0.7178534717355751,0.6138761007090896,0.4638608923136194,20,0.4789045206539253
42,0.7938910696761531,0.6278207782435623,0.7866907748899128,0.724925503285381,0.6137739568051275,0.4629619085519658,21,0.4781867823840901
42,0.7990677134445535,0.632110917301884,0.7951682202888827,0.7163240804344126,0.6163250515909189,0.4622917646982719,22,0.4785298670526728
42,0.7988959764474975,0.6309160122384254,0.7952280721490655,0.7266251835139135,0.6139102727959285,0.4639959670376614,23,0.4768241819796263
42,0.7965161923454367,0.6292992667274322,0.7931327839386975,0.7165500701963821,0.6131769048491578,0.463990264832681,24,0.4770893235800053
42,0.795387634936212,0.6285357121583091,0.7889176416188732,0.7161041400445355,0.6139194664148049,0.4607995674350428,25,0.47714467695897195
42,0.797791952894995,0.634099966111644,0.7945475177011587,0.8340170793870991,0.616720116760583,0.46137164998452257,26,0.4768392619376765
42,0.7972031403336605,0.6308955992461495,0.7910713710518011,0.8545068864286887,0.6148267982393544,0.459144134072256,27,0.47464336248310973
42,0.7991903827281649,0.6329002685452468,0.7936663834916889,0.8541186880173436,0.6165318930732845,0.4579908024691506,28,0.47447527436047454
42,0.8001226692836114,0.6343807652073478,0.7959303187579798,0.7143535040589923,0.6187416040901825,0.4596130715502139,29,0.47344660302410485
