seed,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,loss,epoch,train_loss
2024,0.7708537782139352,0.6003551780882241,0.7613690223510646,0.7188387120423672,0.5886063998306548,0.5162099566848051,0,0.6443893748245298
2024,0.7798086359175662,0.6120988623453653,0.7723003294335369,0.7219474258376085,0.5977656569744687,0.4970759136286053,1,0.5294374384730495
2024,0.7855250245338568,0.6194630831219895,0.7795240096366404,0.7189880115007221,0.6032751035206421,0.48909783180843275,2,0.5154933040667861
2024,0.7878066732090284,0.6202294764027879,0.7820624097536938,0.7125492210169584,0.6053230330233477,0.4842054559859256,3,0.5071058713962475
2024,0.7881746810598627,0.6203926206093207,0.7841954725132432,0.704694176362993,0.6031935780213904,0.483770495144261,4,0.5018523916601978
2024,0.7899165848871442,0.6189834051389225,0.7843786939547625,0.7263808266305511,0.6039057374492426,0.47715088654313165,5,0.4977348767975421
2024,0.7925662414131501,0.625332530653531,0.7863079286045741,0.7151221898804796,0.6119967888104478,0.47429543402524876,6,0.4950816962831998
2024,0.7911432777232581,0.6229604368582252,0.7838528944180277,0.7186677169248905,0.6083934809406647,0.4740942957824767,7,0.4918736860143603
2024,0.7928851815505398,0.6275480270434728,0.7870390502186155,0.7122188885135674,0.6111645674993567,0.4722413719109862,8,0.4902847648463799
2024,0.7950196270853778,0.6296060288354981,0.7916150524058303,0.6946477920284635,0.614048339417357,0.4742579421772456,9,0.4892557803464551
2024,0.7952404317958783,0.6309293618747385,0.7918559912424196,0.6924410580790539,0.6151802685678385,0.47133636324866596,10,0.4877822589171846
2024,0.794946025515211,0.6274125448823252,0.7896706004060803,0.713400955458517,0.6121853290073828,0.46970758634647747,11,0.48707686060302385
2024,0.7936947988223749,0.6257803846362141,0.7875999466967183,0.7067442875247045,0.6123303724167278,0.4683619153862262,12,0.48451176719445976
2024,0.7916094210009813,0.6227642187630511,0.7845467768455545,0.7113072084802827,0.6074521833404916,0.46956535840993774,13,0.48514202301853177
2024,0.7936702649656526,0.6262758758350582,0.7875963028837462,0.7213310254871101,0.6107447988917788,0.46706518336063046,14,0.4837846222192839
2024,0.793523061825319,0.6253559069211709,0.7870159473305935,0.7174296859312331,0.6106489548577463,0.4683512694234352,15,0.4825051475555045
2024,0.7976447497546615,0.6308920582172518,0.7938452034196712,0.7077492126722507,0.6166217856437679,0.4670126865375732,16,0.48187150142015894
2024,0.7951422963689893,0.6273521657179424,0.7890861268916979,0.7157988286237523,0.6133414212019666,0.46570430826743053,17,0.4811341602905948
2024,0.7972767419038272,0.6325584772193037,0.7940924195631156,0.6911164698830394,0.6168890167171006,0.46334458820017327,18,0.481306941978418
2024,0.7946025515210992,0.6268238368667134,0.7875357167547559,0.7239736547199491,0.613434928608936,0.46540089795353135,19,0.48059229600446646
2024,0.7951422963689893,0.6273119284381392,0.7883405267179011,0.7102148337357446,0.6126284335337615,0.4660679264087321,20,0.4798906280802603
2024,0.7953385672227674,0.6273375994487695,0.7886574623415746,0.6932794806812541,0.6134418009270972,0.4641167023932969,21,0.4791124207894088
2024,0.7950196270853778,0.628282958562624,0.7887461759610298,0.7143007881498524,0.6130820931441852,0.4626310458946041,22,0.4769809793373209
2024,0.797791952894995,0.6308602985658869,0.7934851264790609,0.7223148612918946,0.6142480447864798,0.46333256984482335,23,0.47780928764061154
2024,0.7966143277723258,0.6285178060985811,0.7902476665026144,0.7239998454012739,0.6133794899367142,0.4614123665432467,24,0.47792222143585156
2024,0.7975711481844946,0.6291447404051304,0.7911275172884509,0.7114577357635807,0.6164396750315444,0.46195301583751497,25,0.47589320815354597
2024,0.7963444553483807,0.6290916442356691,0.7904757003231639,0.7016319795782517,0.6152046345855968,0.4604394457876039,26,0.47572056605056584
2024,0.7981844946025515,0.6306201118913364,0.7926623501939815,0.7165833039422839,0.6160968018981157,0.4599175944529525,27,0.4753741333065039
2024,0.7990677134445535,0.6309017810504229,0.7922558618433512,0.7335267903107088,0.6161539468654672,0.4582683918871519,28,0.47532569973778616
2024,0.7986751717369971,0.63028871764003,0.7916550894181301,0.729110573462642,0.6155539989673965,0.45742952086623684,29,0.4732090268196401
